Gene,T-stat,p-value,p-adj,-log10(p),-log10(p-adj),log2FC,Gene_clean,query,symbol
ENSG00000055813.5,-2.9533007948197048,0.0071289617558835,,2.1469737151023107,,-1.1129552427606824,ENSG00000055813,ENSG00000055813,CCDC85A
ENSG00000217482.2,-2.953218949962374,0.0071303252765696,,2.14689065772218,,-1.0560425430369482,ENSG00000217482,ENSG00000217482,HMGB1P17
ENSG00000179695.1,-2.9446801710307144,0.0072739580282195,,2.13822920921549,,-2.218257839396831,ENSG00000179695,ENSG00000179695,OR6C2
ENSG00000266865.6,-2.940451651585685,0.0073461067848246,,2.133942762932865,,-1.4844244569325715,ENSG00000266865,ENSG00000266865,
ENSG00000180745.4,-2.9396555785328444,0.0073597659893455,,2.1331359942428856,,-1.9368656728494564,ENSG00000180745,ENSG00000180745,CLRN3
ENSG00000255003.1,-2.9374230316788847,0.0073982021267038,,2.13087380747413,,-1.1083819167363096,ENSG00000255003,ENSG00000255003,CYCSP28
ENSG00000154548.8,-2.937257878963641,0.0074010530469004,,2.130706482982386,,-1.505543686371985,ENSG00000154548,ENSG00000154548,SRSF12
ENSG00000253146.1,-2.9369078245498064,0.0074070992713554,,2.1303518348120214,,-1.237468712891639,ENSG00000253146,ENSG00000253146,CIR1P1
ENSG00000253488.1,-2.935871468234861,0.0074250271477852,,2.1293019541169085,,-1.2262815541695204,ENSG00000253488,ENSG00000253488,SINHCAFP3
ENSG00000231625.4,-2.930320315794028,0.0075217641187177,,2.1236802901034,,-1.8430204785023137,ENSG00000231625,ENSG00000231625,SLC47A1P2
ENSG00000270449.1,-2.9258488487761065,0.0076005601527321,,2.119154399525005,,-1.896357721242832,ENSG00000270449,ENSG00000270449,
ENSG00000205639.9,-2.9251864354231567,0.0076123000020776,,2.1184841044260714,,-1.748070192855698,ENSG00000205639,ENSG00000205639,MFSD2B
ENSG00000223797.5,-2.922971088398572,0.0076516881639412,,2.116242737473695,,-1.597908048235917,ENSG00000223797,ENSG00000223797,
ENSG00000258710.7,-2.9228589464873567,0.007653687176769,,2.1161292923309305,,-2.0811080587226565,ENSG00000258710,ENSG00000258710,LINC01193
ENSG00000226937.9,-2.9220134623433114,0.0076687746179586,,2.1152740257738816,,-1.485476017225397,ENSG00000226937,ENSG00000226937,CEP164P1
ENSG00000264880.1,-2.9198726522793828,0.0077071038782599,,2.113108787445672,,-1.1380101957164377,ENSG00000264880,ENSG00000264880,
ENSG00000227638.2,-2.917635452671638,0.0077473542845555,,2.110846583402146,,-1.2940648696926351,ENSG00000227638,ENSG00000227638,HNRNPA1P14
ENSG00000214896.4,-2.9164023909214123,0.0077696245091088,,2.1095999693023626,,-1.8772096164024332,ENSG00000214896,ENSG00000214896,RPSAP55
ENSG00000165874.12,-2.9159665371641195,0.0077775110326178,,2.1091593641599014,,-1.4861152362265475,ENSG00000165874,ENSG00000165874,SHLD2P1
ENSG00000100060.17,-2.914729944348241,0.0077999280786621,,2.1079094018203106,,-1.1937413169804805,ENSG00000100060,ENSG00000100060,MFNG
ENSG00000188050.2,-2.9117425925944467,0.0078543376982103,,2.1048904301197897,,-1.2058499390033617,ENSG00000188050,ENSG00000188050,RNF133
ENSG00000182132.13,-2.908976540166071,0.0079050394753726,,2.1020959569912665,,-1.4305360836632568,ENSG00000182132,ENSG00000182132,KCNIP1
ENSG00000165182.10,-2.9089763660008074,0.0079050426776338,,2.102095781062469,,-1.2393759053905893,ENSG00000165182,ENSG00000165182,CXorf58
ENSG00000204334.7,-2.9040001873915644,0.0079970432713114,,2.0970705540463936,,-1.379390166097385,ENSG00000204334,ENSG00000204334,ERICH2
ENSG00000254593.1,-2.9024234051426023,0.0080264075990314,,2.095478789591537,,-2.303167865444142,ENSG00000254593,ENSG00000254593,OR7E126P
ENSG00000184984.9,-2.899948005966492,0.0080727143535118,,2.092980414404772,,-1.4327115315102663,ENSG00000184984,ENSG00000184984,CHRM5
ENSG00000248216.1,-2.899223350522788,0.0080863184609599,,2.092249158981303,,-1.3027459161768176,ENSG00000248216,ENSG00000248216,KCTD9P5
ENSG00000169258.6,-2.8990405941663844,0.0080897528343964,,2.092064747151327,,-1.6759173958751248,ENSG00000169258,ENSG00000169258,GPRIN1
ENSG00000175104.14,-2.898642383910393,0.008097240854011,,2.0916629423574857,,-1.1021720071437349,ENSG00000175104,ENSG00000175104,TRAF6
ENSG00000154316.15,-2.8981582977385933,0.0081063526010272,,2.091174509729535,,-1.0112577794766604,ENSG00000154316,ENSG00000154316,TDH
ENSG00000171942.4,-2.896125818322184,0.0081447158966286,,2.0891240601189343,,-1.9373026761736245,ENSG00000171942,ENSG00000171942,OR10H2
ENSG00000234315.1,-2.8947898551701785,0.0081700265793205,,2.0877765305871088,,-1.9712620169437751,ENSG00000234315,ENSG00000234315,OSTCP5
ENSG00000074842.7,-2.893162709065737,0.0082009551992678,,2.0861355605905207,,-1.198858501595362,ENSG00000074842,ENSG00000074842,MYDGF
ENSG00000237990.3,-2.892453518661288,0.008214470310995,,2.085420435689495,,-1.6012291917562576,ENSG00000237990,ENSG00000237990,CNTN4-AS1
ENSG00000108924.13,-2.8924247994925425,0.008215018062085,,2.08539147735914,,-1.8239150788768328,ENSG00000108924,ENSG00000108924,HLF
ENSG00000244674.1,-2.889456123379274,0.008271826813993,,2.0823985669138785,,-1.5832449340008925,ENSG00000244674,ENSG00000244674,RPS3AP15
ENSG00000196368.4,-2.887335229170962,0.0083126414515719,,2.080260951479577,,-1.796806756519821,ENSG00000196368,ENSG00000196368,NUDT11
ENSG00000177558.3,-2.886729249783595,0.0083243381673725,,2.0796502853512444,,-1.9559630494862132,ENSG00000177558,ENSG00000177558,FAM187B
ENSG00000283605.1,-2.8829649898381864,0.0083973485922597,,2.075857817928562,,-1.3574348301104815,ENSG00000283605,ENSG00000283605,OR4C48P
ENSG00000169313.9,-2.881564506976101,0.0084246673271345,,2.0744472395180216,,-1.4342922896506842,ENSG00000169313,ENSG00000169313,P2RY12
ENSG00000253555.1,-2.881489428295131,0.0084261342496575,,2.074371625743112,,-1.0849093173719433,ENSG00000253555,ENSG00000253555,TARDBPP4
ENSG00000273033.2,-2.8804444320398512,0.0084465771578398,,2.073319246389548,,-1.368305305428967,ENSG00000273033,ENSG00000273033,LINC02035
ENSG00000277147.4,-2.8788896996670803,0.0084770793198306,,2.0717537531404875,,-1.2660125920138865,ENSG00000277147,ENSG00000277147,LINC00869
ENSG00000255413.1,-2.877692964668535,0.0085006293958983,,2.070548917456765,,-1.9656867943042649,ENSG00000255413,ENSG00000255413,LOC100419761
ENSG00000165655.16,2.8765052170902683,0.0085240642186715,,2.069353287053845,,1.4314563770752102,ENSG00000165655,ENSG00000165655,ZNF503
ENSG00000161649.12,-2.875776489836569,0.0085384727966004,,2.068619800894262,,-1.1893855307250345,ENSG00000161649,ENSG00000161649,CD300LG
ENSG00000228901.3,-2.8743976763533965,0.008565798529666,,2.067232144565093,,-1.956343261968296,ENSG00000228901,ENSG00000228901,HMGN2P36
ENSG00000158901.11,-2.874272305694172,0.0085682872887533,,2.067105980338129,,-1.1703792410448066,ENSG00000158901,ENSG00000158901,WFDC8
ENSG00000268834.1,-2.8699009626763003,0.0086554955607783,,2.0627080620288782,,-1.5971970051754203,ENSG00000268834,ENSG00000268834,OR7A1P
ENSG00000197468.5,-2.8691563825237525,0.0086704339135407,,2.061959167628649,,-2.057070327204056,ENSG00000197468,ENSG00000197468,OR7E85BP
ENSG00000205809.9,-2.8686407415286888,0.0086807934904911,,2.061440575193166,,-1.513165482385368,ENSG00000205809,ENSG00000205809,KLRC2
ENSG00000262477.1,-2.86857236655636,0.0086821680745748,,2.061371811084985,,-1.459348048740896,ENSG00000262477,ENSG00000262477,
ENSG00000224682.1,-2.8669780629251647,0.00871427814726,,2.059768582122055,,-1.2384620576588354,ENSG00000224682,ENSG00000224682,SOCS5P2
ENSG00000186212.3,-2.8662942716976896,0.0087280846576029,,2.059081049982559,,-1.5949039716110192,ENSG00000186212,ENSG00000186212,SOWAHB
ENSG00000227682.2,-2.863144388406194,0.0087919536390687,,2.055914610660736,,-1.5800287723186002,ENSG00000227682,ENSG00000227682,ATP5F1AP2
ENSG00000125831.9,-2.859939334803539,0.0088573977123996,,2.0526938543147835,,-2.06713062518958,ENSG00000125831,ENSG00000125831,CST11
ENSG00000139973.16,-2.859224971389485,0.0088720473619905,,2.051976148441827,,-1.481771365347172,ENSG00000139973,ENSG00000139973,SYT16
ENSG00000260089.2,-2.8560464960625915,0.0089375091920865,,2.0487834985256423,,-1.4970568680731398,ENSG00000260089,ENSG00000260089,ADAM3B
ENSG00000260765.2,-2.8554148072361523,0.0089505736712099,,2.048149128454304,,-1.6839357052022377,ENSG00000260765,ENSG00000260765,CES1P2
ENSG00000213754.2,-2.854588800266301,0.0089676844167684,,2.0473196834714704,,-1.711334437197741,ENSG00000213754,ENSG00000213754,KPNA4P1
ENSG00000257195.1,-2.851250181253544,0.0090371615307249,,2.043967955046364,,-1.4507116202087915,ENSG00000257195,ENSG00000257195,HNRNPA1P50
ENSG00000180974.3,-2.8486282106631817,0.0090920837003331,,2.0413365748800314,,-2.006177283169363,ENSG00000180974,ENSG00000180974,OR52E4
ENSG00000231169.4,-2.847034786895941,0.0091256159108309,,2.039737814252492,,-1.401452228521164,ENSG00000231169,ENSG00000231169,EEF1B2P1
ENSG00000163347.5,-2.845503995667685,0.0091579408041972,,2.038202168025351,,-1.3982147577203867,ENSG00000163347,ENSG00000163347,CLDN1
ENSG00000261205.2,-2.8448386236746246,0.0091720250255007,,2.037534768985488,,-1.360968785657453,ENSG00000261205,ENSG00000261205,NIFKP4
ENSG00000115290.9,-2.8437673643491137,0.0091947441217494,,2.0364603521310136,,-1.0029161321147655,ENSG00000115290,ENSG00000115290,GRB14
ENSG00000129596.4,-2.841037565822508,0.0092528793689684,,2.033723099751144,,-1.528700053742495,ENSG00000129596,ENSG00000129596,CDO1
ENSG00000235105.1,-2.8391955062059746,0.0092923061157101,,2.031876491707154,,-1.6857073367987023,ENSG00000235105,ENSG00000235105,
ENSG00000146166.16,-2.838832537850418,0.0093000937623886,,2.03151267292104,,-1.2788748750296717,ENSG00000146166,ENSG00000146166,LGSN
ENSG00000152760.9,-2.838241004258109,0.0093127986717238,,2.030919785717308,,-1.668164492626495,ENSG00000152760,ENSG00000152760,DYNLT5
ENSG00000146352.12,-2.8366700420937123,0.0093466197923373,,2.029345423454317,,-1.875998566909306,ENSG00000146352,ENSG00000146352,CLVS2
ENSG00000136867.10,-2.8355042944068,0.0093717924977472,,2.028177335747395,,-1.197716926439114,ENSG00000136867,ENSG00000136867,SLC31A2
ENSG00000168792.4,2.834554302178116,0.0093923538939391,,2.027225552032426,,1.4658624233155628,ENSG00000168792,ENSG00000168792,ABHD15
ENSG00000232423.6,-2.833905364943501,0.0094064239651963,,2.026575450680757,,-2.156753146346361,ENSG00000232423,ENSG00000232423,PRAMEF6
ENSG00000251537.4,-2.8330343025898603,0.0094253415766277,,2.02570290190132,,-1.731184253168433,ENSG00000251537,ENSG00000251537,
ENSG00000173171.14,-2.831223675420375,0.0094647802576287,,2.0238894645324192,,-1.2318118657153476,ENSG00000173171,ENSG00000173171,MTX1
ENSG00000254412.1,-2.8292359239357863,0.0095082575470881,,2.021899063190771,,-1.3477544785600384,ENSG00000254412,ENSG00000254412,
ENSG00000205078.5,-2.828962245032121,0.0095142584544,,2.0216250551659414,,-1.6995294789662798,ENSG00000205078,ENSG00000205078,SYCE1L
ENSG00000238426.1,-2.8234185883206635,0.0096365904719179,,2.016076596922032,,-1.0831782566623662,ENSG00000238426,ENSG00000238426,Y_RNA
ENSG00000236510.1,-2.8233507999315344,0.0096380955645711,,2.016008771855088,,-1.0757085441232892,ENSG00000236510,ENSG00000236510,
ENSG00000158301.18,-2.821748573030124,0.0096737345631068,,2.0144058333585115,,-1.2685054270078453,ENSG00000158301,ENSG00000158301,GPRASP2
ENSG00000232185.1,-2.8215211561603595,0.009678803221196,,2.014178339650593,,-1.3860755479020237,ENSG00000232185,ENSG00000232185,CNOT7P2
ENSG00000241462.1,-2.8211478107107317,0.0096871297983335,,2.0138048810908464,,-1.1652800088361557,ENSG00000241462,ENSG00000241462,
ENSG00000215127.6,-2.819496971513622,0.00972402941605,,2.0121537360474515,,-1.5075652790446694,ENSG00000215127,ENSG00000215127,SYT14P1
ENSG00000205596.4,-2.818522711561364,0.0097458686880326,,2.011179444426817,,-1.6569299531833883,ENSG00000205596,ENSG00000205596,
ENSG00000102021.10,-2.8163125547090986,0.0097955849244023,,2.008969625840183,,-1.8070585090172235,ENSG00000102021,ENSG00000102021,LUZP4
ENSG00000187833.7,-2.815279128506289,0.0098189137834107,,2.007936553349801,,-1.6841765509305346,ENSG00000187833,ENSG00000187833,C2orf78
ENSG00000150773.10,-2.8126528549240506,0.0098784375747137,,2.005311740264508,,-1.3218646102833027,ENSG00000150773,ENSG00000150773,PIH1D2
ENSG00000235616.1,-2.8125761512072645,0.0098801811808753,,2.0052350913300927,,-1.545390829935151,ENSG00000235616,ENSG00000235616,ST13P2
ENSG00000187536.4,-2.8115179767784326,0.0099042651174494,,2.00417774297013,,-1.4937541373234873,ENSG00000187536,ENSG00000187536,TPM3P7
ENSG00000204300.6,-2.8104140316292323,0.009929450166725,,2.003074799457138,,-1.734410938259619,ENSG00000204300,ENSG00000204300,TMEM225
ENSG00000254433.1,-2.809679040714397,0.0099462517008548,,2.002340554664501,,-1.874704557089592,ENSG00000254433,ENSG00000254433,AASDHPPT-AS1
ENSG00000204685.6,-2.809181708202809,0.0099576357792116,,2.0018437629743366,,-1.3317683875246815,ENSG00000204685,ENSG00000204685,STARD7-AS1
ENSG00000251017.1,-2.808570051321692,0.009971653728118,,2.0012328110526028,,-1.9928716313560293,ENSG00000251017,ENSG00000251017,LOC643014
ENSG00000231821.1,-2.808016536301176,0.0099843553200121,,2.0006799718548867,,-1.403300287837561,ENSG00000231821,ENSG00000231821,NPM1P48
ENSG00000255088.1,-2.8070638172518017,0.0100062534646454,,1.9997285003629928,,-1.7526325260691629,ENSG00000255088,ENSG00000255088,
ENSG00000171596.6,-2.806088963683929,0.0100287075329717,,1.9987550338257252,,-1.7312197782005894,ENSG00000171596,ENSG00000171596,NMUR1
ENSG00000259664.2,-2.8055336764320056,0.0100415189773557,,1.998200586634608,,-1.7532917987403824,ENSG00000259664,ENSG00000259664,
ENSG00000134490.13,-2.8043211341208054,0.0100695484316089,,1.996990004923813,,-1.0029747787845074,ENSG00000134490,ENSG00000134490,SLC35D4
ENSG00000234322.1,-2.8033136362571014,0.0100928944637904,,1.9959842679171813,,-1.3267402484409214,ENSG00000234322,ENSG00000234322,ST13P18
ENSG00000182810.6,2.800046092848511,0.0101689647122243,,1.9927232597276912,,1.5810986254145925,ENSG00000182810,ENSG00000182810,DDX28
ENSG00000164398.12,-2.7984189746875665,0.0102070474424361,,1.9910998666202293,,-1.2371957374866664,ENSG00000164398,ENSG00000164398,ACSL6
ENSG00000134339.8,-2.7941299770492773,0.0103080806647467,,1.9868221915843327,,-1.5103635980081953,ENSG00000134339,ENSG00000134339,SAA2
ENSG00000217404.2,-2.79131505569788,0.0103749045745176,,1.9840158891171733,,-1.5009495763262637,ENSG00000217404,ENSG00000217404,RPS4XP9
ENSG00000143469.17,-2.791087666105433,0.0103803205045689,,1.9837892369290997,,-1.0135547109109733,ENSG00000143469,ENSG00000143469,SYT14
ENSG00000230615.6,-2.790660739413712,0.0103904962185206,,1.9833637113630045,,-1.077460501555914,ENSG00000230615,ENSG00000230615,LOC107984948
ENSG00000244378.1,-2.7894173849241244,0.0104201852233142,,1.982124561195,,-1.063635182092371,ENSG00000244378,ENSG00000244378,RPS2P45
ENSG00000177932.6,-2.784864331182515,0.0105295914588684,,1.9775884788241085,,-1.089497704687982,ENSG00000177932,ENSG00000177932,ZNF354C
ENSG00000203943.8,-2.783462971812414,0.010563483491031,,1.976192842080701,,-1.3409448440198717,ENSG00000203943,ENSG00000203943,SAMD13
ENSG00000228771.1,-2.7785354140914227,0.0106834795377856,,1.971287277462107,,-2.070132957359398,ENSG00000228771,ENSG00000228771,LOC107985659
ENSG00000184408.9,-2.777412252257038,0.0107110109399689,,1.9701695371111776,,-1.0419035010872764,ENSG00000184408,ENSG00000184408,KCND2
ENSG00000168159.10,2.775875451617712,0.0107487905218753,,1.968640400792716,,1.0613236045589876,ENSG00000168159,ENSG00000168159,RNF187
ENSG00000224309.7,-2.773114827845237,0.0108169728496845,,1.9658942603586385,,-1.0586408035656834,ENSG00000224309,ENSG00000224309,ANKRD30BP2
ENSG00000255331.1,-2.7699814033861183,0.0108948588668976,,1.9627783912758756,,-1.4431840350535785,ENSG00000255331,ENSG00000255331,
ENSG00000257751.2,-2.7696799327970347,0.0109023803115533,,1.9624786723974623,,-1.985492123737463,ENSG00000257751,ENSG00000257751,LOC100422528
ENSG00000171724.2,-2.769105688206737,0.0109167208469282,,1.961907794960083,,-1.0602042555974185,ENSG00000171724,ENSG00000171724,VAT1L
ENSG00000175175.5,-2.7673702853191773,0.0109601674435066,,1.960182810884908,,-1.060041233863119,ENSG00000175175,ENSG00000175175,PPM1E
ENSG00000242052.1,-2.7665997830951694,0.0109795097396777,,1.959417051698879,,-1.938872652134312,ENSG00000242052,ENSG00000242052,RPL10P7
ENSG00000167332.7,-2.764593869819433,0.0110300168327415,,1.957423824789076,,-2.053317577135695,ENSG00000167332,ENSG00000167332,OR51E2
ENSG00000178301.3,-2.7645195618726413,0.0110318920575402,,1.9573499962016736,,-1.6252524937190729,ENSG00000178301,ENSG00000178301,AQP11
ENSG00000185900.9,2.760133022909872,0.0111431263079144,,1.9529929467031253,,1.2528271545820246,ENSG00000185900,ENSG00000185900,POMK
ENSG00000259375.1,-2.7581669602096173,0.0111933255890642,,1.951040863390637,,-1.6976057495726418,ENSG00000259375,ENSG00000259375,
ENSG00000211783.3,-2.7560467559361737,0.0112477002948301,,1.9489362643402155,,-1.659269584315104,ENSG00000211783,ENSG00000211783,TRAV9-1
ENSG00000235268.2,-2.754383668307672,0.0112905265717548,,1.9472858028159905,,-1.66847937252795,ENSG00000235268,ENSG00000235268,KDM4E
ENSG00000234441.1,-2.7509984129590848,0.0113781774629341,,1.943927296919804,,-2.283496150025915,ENSG00000234441,ENSG00000234441,
ENSG00000221187.1,-2.750636321609582,0.0113875907215701,,1.9435681501093631,,-1.2328107006038072,ENSG00000221187,ENSG00000221187,MIR548M
ENSG00000240083.2,-2.748520699256677,0.0114427377663503,,1.9414700546890724,,-1.6880933257653492,ENSG00000240083,ENSG00000240083,RPS3AP22
ENSG00000179331.2,-2.7473254340525592,0.0114740057849644,,1.940284935490924,,-1.585785072272469,ENSG00000179331,ENSG00000179331,RAB39A
ENSG00000171388.11,-2.7436384653077224,0.01157096621277,,1.936630374552655,,-1.899950645221228,ENSG00000171388,ENSG00000171388,APLN
ENSG00000232656.7,-2.738909443246054,0.0116964647865218,,1.931945382331231,,-1.4344441155690717,ENSG00000232656,ENSG00000232656,IDI2-AS1
ENSG00000196917.5,-2.738190336926836,0.0117156607061582,,1.931233214284476,,-1.3176853074341266,ENSG00000196917,ENSG00000196917,HCAR1
ENSG00000213328.3,-2.7352723983626586,0.0117938584478628,,1.9283440890120844,,-1.7900892782735864,ENSG00000213328,ENSG00000213328,
ENSG00000262370.5,-2.7336198738248694,0.011838362860294,,1.9267083525033564,,-1.565973373682134,ENSG00000262370,ENSG00000262370,
ENSG00000235173.6,2.732405901573288,0.0118711575833858,,1.9255069299447545,,1.4206150154364343,ENSG00000235173,ENSG00000235173,HGH1
ENSG00000183324.10,-2.7309753100076453,0.0119099143007691,,1.924091363524524,,-1.585949195721429,ENSG00000183324,ENSG00000183324,REC114
ENSG00000166961.14,2.730644364435099,0.0119188970841986,,1.923763930200443,,1.4974292289017226,ENSG00000166961,ENSG00000166961,MS4A15
ENSG00000204250.3,-2.730284283270509,0.0119286779577333,,1.9234076860427003,,-1.5497798396509044,ENSG00000204250,ENSG00000204250,LINC00587
ENSG00000269274.1,-2.729812932629353,0.011941492698021,,1.92294138258732,,-1.4002425926002446,ENSG00000269274,ENSG00000269274,
ENSG00000249335.1,-2.7295255164831342,0.0119493131407833,,1.9226570577067024,,-1.044852237521591,ENSG00000249335,ENSG00000249335,
ENSG00000167014.10,-2.729502758689542,0.0119499325750532,,1.9226345451229512,,-1.6081536443734803,ENSG00000167014,ENSG00000167014,TERB2
ENSG00000016864.17,-2.729464992433036,0.01195096058493,,1.9225971859318849,,-1.0110466030424892,ENSG00000016864,ENSG00000016864,GLT8D1
ENSG00000057149.15,-2.7280842699150893,0.0119886017023149,,1.9212314681423612,,-1.376451443842546,ENSG00000057149,ENSG00000057149,SERPINB3
ENSG00000124882.3,-2.7242488743987248,0.012093750190044,,1.917439006476388,,-1.2065537252065763,ENSG00000124882,ENSG00000124882,EREG
ENSG00000042304.10,-2.723051628128374,0.0121267509805646,,1.9162555404539892,,-1.5099732255747174,ENSG00000042304,ENSG00000042304,SLC19A4P
ENSG00000270929.1,-2.7197242336329017,0.0122189140243417,,1.9129673909996705,,-1.8169413189193488,ENSG00000270929,ENSG00000270929,SRD5A3P1
ENSG00000271318.1,-2.718960817308322,0.0122401523813081,,1.912213175495252,,-1.6299564154423372,ENSG00000271318,ENSG00000271318,MOB4P2
ENSG00000204020.5,-2.7186316729561533,0.0122493199724818,,1.9118880207195523,,-1.1434924839550982,ENSG00000204020,ENSG00000204020,LIPN
ENSG00000177693.3,-2.7172005994090616,0.0122892547713473,,1.9104744522237604,,-1.7012254694147853,ENSG00000177693,ENSG00000177693,OR4F4
ENSG00000182854.6,-2.7156565680690283,0.0123324795017278,,1.9089495977222088,,-1.6026570741794142,ENSG00000182854,ENSG00000182854,OR4F15
ENSG00000255468.6,-2.7148435412151035,0.0123552975880959,,1.908146789775338,,-1.2079828779542932,ENSG00000255468,ENSG00000255468,B4GAT1-DT
ENSG00000213088.9,-2.710297619953443,0.0124836174432643,,1.9036595486277397,,-1.6239890368446348,ENSG00000213088,ENSG00000213088,ACKR1
ENSG00000259298.1,-2.710051954729375,0.0124905876367545,,1.90341712916818,,-1.813853185341034,ENSG00000259298,ENSG00000259298,
ENSG00000207460.1,-2.7093855980816755,0.0125095124847143,,1.902759615112652,,-2.28178440838588,ENSG00000207460,ENSG00000207460,SNORD116-19
ENSG00000217067.2,-2.707552953623027,0.0125617000491549,,1.9009515809806736,,-1.8271539874303075,ENSG00000217067,ENSG00000217067,
ENSG00000126768.12,-2.7073044374463664,0.0125687927475882,,1.9007064349822944,,-1.5219201545103935,ENSG00000126768,ENSG00000126768,TIMM17B
ENSG00000255438.2,-2.7060837204212844,0.012603687120106,,1.8995023864959768,,-1.053843312995587,ENSG00000255438,ENSG00000255438,
ENSG00000255311.5,-2.705843328968708,0.0126105695038226,,1.8992652998834885,,-1.6204740445065,ENSG00000255311,ENSG00000255311,DLG2-AS2
ENSG00000255220.1,-2.7053887938275287,0.0126235924882656,,1.898817033696928,,-1.518431764843904,ENSG00000255220,ENSG00000255220,DDX18P5
ENSG00000131050.10,-2.7047902488335867,0.0126407608785962,,1.8982267840100908,,-1.4116845586019262,ENSG00000131050,ENSG00000131050,BPIFA2
ENSG00000114019.14,-2.7046783717890706,0.0126439723500811,,1.8981164625493456,,-1.141200356131577,ENSG00000114019,ENSG00000114019,AMOTL2
ENSG00000065371.17,-2.704347800422308,0.0126534660182204,,1.8977904969065411,,-1.266964633297775,ENSG00000065371,ENSG00000065371,ROPN1
ENSG00000169327.4,-2.703426597226456,0.0126799575018958,,1.896882202031816,,-1.9489643061198276,ENSG00000169327,ENSG00000169327,OR5AU1
ENSG00000238021.6,-2.702309984775832,0.0127121385820914,,1.895781381289227,,-1.9015078691628489,ENSG00000238021,ENSG00000238021,ODAD2P1
ENSG00000230510.6,-2.7004369884056287,0.012766291846098,,1.89393523152605,,-1.4186245828954964,ENSG00000230510,ENSG00000230510,PPP5D1P
ENSG00000280424.1,-2.699543443014756,0.0127922031623564,,1.8930546518580007,,-1.2882443408820952,ENSG00000280424,ENSG00000280424,LOC730668
ENSG00000108442.2,-2.6988659969176707,0.0128118809975609,,1.8923871039094529,,-1.2493286329397086,ENSG00000108442,ENSG00000108442,TVP23BP2
ENSG00000235901.2,-2.6984642554810376,0.0128235638908838,,1.8919912600708797,,-1.361117928815074,ENSG00000235901,ENSG00000235901,CCSER2P1
ENSG00000174982.2,-2.698100174182599,0.0128341602778223,,1.8916325413780708,,-2.165885757383744,ENSG00000174982,ENSG00000174982,OR4S2
ENSG00000177627.9,-2.695107659576847,0.0129215690281802,,1.8886847480353977,,-1.287712659669737,ENSG00000177627,ENSG00000177627,C12orf54
ENSG00000080709.14,-2.6948746763605835,0.0129283977557076,,1.88845529483901,,-1.4445796129482158,ENSG00000080709,ENSG00000080709,KCNN2
ENSG00000250714.3,-2.694582400341484,0.0129369691623702,,1.8881674570701696,,-1.4954351454745476,ENSG00000250714,ENSG00000250714,
ENSG00000216636.1,-2.6939973625604763,0.0129541423127327,,1.88759133614618,,-1.8502174364397272,ENSG00000216636,ENSG00000216636,RPL7P25
ENSG00000257572.1,-2.692928449833575,0.0129855745866215,,1.886538828916604,,-1.2374361102233535,ENSG00000257572,ENSG00000257572,SSBL3P
ENSG00000141255.12,-2.69275196364021,0.0129907712189219,,1.8863650655412951,,-1.277371821503678,ENSG00000141255,ENSG00000141255,SPATA22
ENSG00000004776.11,-2.6917407931477104,0.0130205829122634,,1.885369572610171,,-1.3369496063667183,ENSG00000004776,ENSG00000004776,HSPB6
ENSG00000279592.1,-2.6857297878651334,0.0131991363242816,,1.8794544856024995,,-1.6835771554757897,ENSG00000279592,ENSG00000279592,
ENSG00000277151.1,-2.684973808300604,0.0132217548430046,,1.8787108997629665,,-1.147821469952612,ENSG00000277151,ENSG00000277151,
ENSG00000259449.1,-2.684715342732063,0.013229496370573,,1.878456688514256,,-1.3136768454258545,ENSG00000259449,ENSG00000259449,NIFKP8
ENSG00000211848.1,-2.684204379718951,0.0132448132334076,,1.8779541613586208,,-1.7087410467854005,ENSG00000211848,ENSG00000211848,TRAJ41
ENSG00000104969.9,-2.684091665078004,0.0132481942672811,,1.8778433121572,,-1.081258852027918,ENSG00000104969,ENSG00000104969,SGTA
ENSG00000200612.1,-2.683425238919666,0.0132682012724142,,1.8771879490582024,,-2.0572131898292363,ENSG00000200612,ENSG00000200612,SNORD114-25
ENSG00000232625.1,-2.6833216555389527,0.0132713135381188,,1.8770860903891524,,-1.8430110070680632,ENSG00000232625,ENSG00000232625,RPL23AP31
ENSG00000249893.1,-2.6814657750806417,0.0133271919551079,,1.8752613469754185,,-1.0133785907225832,ENSG00000249893,ENSG00000249893,MTND6P16
ENSG00000230549.3,-2.6812510260094724,0.0133336720843995,,1.8750502297029537,,-2.219185118983626,ENSG00000230549,ENSG00000230549,USP17L1
ENSG00000090263.15,2.680987102991542,0.0133416401189128,,1.8747907783047977,,1.061551206204502,ENSG00000090263,ENSG00000090263,MRPS33
ENSG00000107984.9,-2.679576558157832,0.01338430160131,,1.8734042855611373,,-1.7550601522558738,ENSG00000107984,ENSG00000107984,DKK1
ENSG00000146857.3,-2.6791947425624163,0.0133958715640781,,1.873029025007921,,-1.1300582153859722,ENSG00000146857,ENSG00000146857,STRA8
ENSG00000181518.3,-2.6784989601900326,0.0134169797211599,,1.8723452366304725,,-1.654666381158319,ENSG00000181518,ENSG00000181518,OR8D4
ENSG00000171060.10,-2.677638249435938,0.0134431346892319,,1.8714994500694304,,-1.5688528708304217,ENSG00000171060,ENSG00000171060,C8orf74
ENSG00000204979.7,-2.67747485669862,0.0134481052268097,,1.8713389013499635,,-1.0743552261495952,ENSG00000204979,ENSG00000204979,MS4A13
