Gene,T-stat,p-value,p-adj,-log10(p),-log10(p-adj),log2FC,Gene_clean,query,symbol
ENSG00000233954.6,-0.368624869827964,0.7157787479170213,,0.1452212003290593,,-0.1796106133029475,ENSG00000233954,ENSG00000233954,UQCRHL
ENSG00000183648.9,-0.3634896591606439,0.7195588586596567,,0.1429336757432071,,-0.1798895367170757,ENSG00000183648,ENSG00000183648,NDUFB1
ENSG00000240416.1,-0.3592245783899013,0.7227040271244337,,0.1410395252556393,,-0.2268046301792597,ENSG00000240416,ENSG00000240416,CYCSP20
ENSG00000170906.15,0.35806457676951,0.723560306676906,,0.140525265836574,,0.1739055382140444,ENSG00000170906,ENSG00000170906,NDUFA3
ENSG00000205138.3,0.355844274789289,0.7252002978148057,,0.1395420262266941,,0.242766559527006,ENSG00000205138,ENSG00000205138,SDHAF1
ENSG00000224829.3,-0.3547780729977937,0.7259883095329922,,0.1390703726142176,,-0.2033957310243042,ENSG00000224829,ENSG00000224829,TOMM20P1
ENSG00000214003.2,0.3514153306683345,0.7284756785836309,,0.1375849433219189,,0.2104996516249943,ENSG00000214003,ENSG00000214003,ATP5PBP3
ENSG00000166136.15,-0.3485917001535425,0.7305666337017395,,0.1363401666849036,,-0.1918474741971538,ENSG00000166136,ENSG00000166136,NDUFB8
ENSG00000184076.13,0.3471739882808362,0.7316172847524967,,0.1357160426926743,,0.2309403862932731,ENSG00000184076,ENSG00000184076,UQCR10
ENSG00000140740.10,0.343819644618313,0.7341052874793794,,0.1342416478603725,,0.0720368568869117,ENSG00000140740,ENSG00000140740,UQCRC2
ENSG00000204152.10,-0.3410806889859468,0.7361390528032964,,0.1330401419652982,,-0.1176221463082542,ENSG00000204152,ENSG00000204152,TIMM23B
ENSG00000006695.10,-0.3401494241012009,0.7368309981161918,,0.1326321118725116,,-0.1266387078518382,ENSG00000006695,ENSG00000006695,COX10
ENSG00000212907.2,-0.3344396504334476,0.7410784105684175,,0.1301358386123021,,-0.1636849084279185,ENSG00000212907,ENSG00000212907,MT-ND4L
ENSG00000236281.1,-0.3328140539438904,0.7422892140016437,,0.1294268500139337,,-0.2054258970207836,ENSG00000236281,ENSG00000236281,NDUFB9P2
ENSG00000258712.2,0.3317510562714283,0.7430813415072548,,0.1289636435285393,,0.2400952757054869,ENSG00000258712,ENSG00000258712,CXADRP2
ENSG00000231096.1,0.3298040962902549,0.7445329342776791,,0.1281160865502097,,0.1859886428660125,ENSG00000231096,ENSG00000231096,NDUFB4P3
ENSG00000111775.2,-0.3290709642738909,0.7450797859351791,,0.1277972188811595,,-0.2009525384715791,ENSG00000111775,ENSG00000111775,COX6A1
ENSG00000248531.3,0.328321673198154,0.7456388324214683,,0.1274714822699506,,0.1923519894938109,ENSG00000248531,ENSG00000248531,NDUFA5P12
ENSG00000176340.3,0.3270352680530652,0.7465989530224183,,0.1269126234331608,,0.1884314087660261,ENSG00000176340,ENSG00000176340,COX8A
ENSG00000124172.9,0.3220718565248502,0.7503073619943249,,0.1247607922439237,,0.1213787659153613,ENSG00000124172,ENSG00000124172,ATP5F1E
ENSG00000184844.6,0.320460186203443,0.751512849805343,,0.1240635891930496,,0.2004566232226456,ENSG00000184844,ENSG00000184844,CYCSP45
ENSG00000227604.3,-0.3166205722111351,0.7543873832873967,,0.1224055835454931,,-0.1060383099097548,ENSG00000227604,ENSG00000227604,TOMM22P3
ENSG00000266053.2,0.315740465018301,0.7550467902450237,,0.1220261343104548,,0.0836542984065634,ENSG00000266053,ENSG00000266053,NDUFV2-AS1
ENSG00000166920.11,0.3136158575566893,0.7566394038619029,,0.1211110454987536,,0.1711980542845607,ENSG00000166920,ENSG00000166920,COXFA4L3
ENSG00000255444.1,-0.3112695968900398,0.7583994508602596,,0.1201019901326027,,-0.1777368864275949,ENSG00000255444,ENSG00000255444,CYCSP27
ENSG00000229357.1,0.3107982538747746,0.7587531901966055,,0.1198994699109274,,0.1589267640384368,ENSG00000229357,ENSG00000229357,CYCSP51
ENSG00000023228.13,0.3097199781375279,0.759562630301758,,0.1194364102501419,,0.0407859423044099,ENSG00000023228,ENSG00000023228,NDUFS1
ENSG00000270264.1,0.3033953452444592,0.764316034576032,,0.1167270292612331,,0.1731080186817877,ENSG00000270264,ENSG00000270264,NDUFB8P2
ENSG00000127540.11,0.3016341771419879,0.7656413723501427,,0.1159746069737595,,0.1121610114666166,ENSG00000127540,ENSG00000127540,UQCR11
ENSG00000184224.3,-0.2945230753279524,0.7710001187265632,,0.112945555071887,,-0.1788632833951775,ENSG00000184224,ENSG00000184224,NDUFV1-DT
ENSG00000236411.1,-0.2901083264651096,0.7743328543834815,,0.111072313544492,,-0.1965947931605707,ENSG00000236411,ENSG00000236411,NDUFAF4P3
ENSG00000249360.1,0.2832858279975219,0.7794919350835361,,0.1081883738257957,,0.1840946603458746,ENSG00000249360,ENSG00000249360,TOMM40P3
ENSG00000198886.2,-0.2756587783426188,0.7852716826884529,,0.1049800631536644,,-0.0350157756621813,ENSG00000198886,ENSG00000198886,MT-ND4
ENSG00000233545.1,-0.2703518631823592,0.7893007251971207,,0.1027574981714962,,-0.1434246373077331,ENSG00000233545,ENSG00000233545,CYCSP33
ENSG00000228253.1,0.2587504708757692,0.7981293791513256,,0.0979267025125863,,0.1008117247135519,ENSG00000228253,ENSG00000228253,MT-ATP8
ENSG00000254112.1,-0.257112566306401,0.7993780749051232,,0.0972477676074394,,-0.1766514560017203,ENSG00000254112,ENSG00000254112,ATP5PFP3
ENSG00000224948.1,-0.2524781006978772,0.8029142250217562,,0.0953308477343351,,-0.1644376117059642,ENSG00000224948,ENSG00000224948,ATP5MC1P8
ENSG00000130204.12,-0.2511191806821629,0.8039519166097467,,0.0947699251016977,,-0.0933051788669483,ENSG00000130204,ENSG00000130204,TOMM40
ENSG00000174886.12,-0.2409912733075948,0.8116972214497564,,0.0906059406795666,,-0.1483590026804449,ENSG00000174886,ENSG00000174886,NDUFA11
ENSG00000267809.1,-0.2400789029518132,0.8123959344281722,,0.0902322586545137,,-0.1274033439729028,ENSG00000267809,ENSG00000267809,NDUFV2P1
ENSG00000223721.3,0.2389852059818648,0.8132337211671099,,0.0897846214098409,,0.1316824194970788,ENSG00000223721,ENSG00000223721,UQCRFS1P2
ENSG00000256280.1,-0.2364124440428782,0.8152053888865861,,0.0887329581037246,,-0.0787886418031407,ENSG00000256280,ENSG00000256280,ATP5MGP1
ENSG00000256756.1,-0.2363099065638009,0.8152839957037737,,0.0886910829375399,,-0.1449854820483207,ENSG00000256756,ENSG00000256756,TIMM17BP1
ENSG00000261102.2,-0.2312427937224038,0.8191709764887842,,0.086625443299469,,-0.1612921598438638,ENSG00000261102,ENSG00000261102,ATP5MFP6
ENSG00000233549.2,0.2240106472606327,0.8247269479607202,,0.0836898146287768,,0.0992374098121587,ENSG00000233549,ENSG00000233549,CYCSP35
ENSG00000241837.6,0.222267528302141,0.8260674826094673,,0.0829844731060036,,0.1046041392189273,ENSG00000241837,ENSG00000241837,ATP5PO
ENSG00000153093.18,-0.2174695499254272,0.8297601190202001,,0.0810474426158471,,-0.0613704378160274,ENSG00000153093,ENSG00000153093,ACOXL
ENSG00000260690.1,-0.2114522386556925,0.8343968468181854,,0.0786273457752576,,-0.1373019721089219,ENSG00000260690,ENSG00000260690,CYCSP39
ENSG00000131055.4,0.2066151917443199,0.838128570027161,,0.0766893549134454,,0.1055007523322317,ENSG00000131055,ENSG00000131055,COX4I2
ENSG00000147123.10,-0.2028419097874629,0.8410423142280107,,0.0751821535796873,,-0.1164643781061922,ENSG00000147123,ENSG00000147123,NDUFB11
ENSG00000196683.10,0.2024881054894614,0.8413156431982081,,0.0750410358537937,,0.0871935484855371,ENSG00000196683,ENSG00000196683,TOMM7
ENSG00000161281.10,-0.1999237701747236,0.843297309593385,,0.0740192852185043,,-0.1420430893613921,ENSG00000161281,ENSG00000161281,COX7A1
ENSG00000164258.11,0.1966456736673732,0.8458320959544455,,0.0727158391330328,,0.0773518267027998,ENSG00000164258,ENSG00000164258,NDUFS4
ENSG00000150779.11,-0.1914356730216873,0.8498642188234711,,0.0706504551399958,,-0.0858034645124715,ENSG00000150779,ENSG00000150779,TIMM8B
ENSG00000228274.3,0.1912901846688478,0.8499768758183484,,0.0705928893928811,,0.1140467449656551,ENSG00000228274,ENSG00000228274,TOMM22-DT
ENSG00000100575.13,0.1898939622482577,0.8510581880540249,,0.0700407455712787,,0.0930244924058376,ENSG00000100575,ENSG00000100575,TIMM9
ENSG00000025772.7,-0.1870343600477873,0.8532737530771726,,0.0689116131732508,,-0.0737149018793438,ENSG00000025772,ENSG00000025772,TOMM34
ENSG00000234274.1,-0.1806404223014479,0.8582320943071184,,0.0663952486942114,,-0.0991346250058909,ENSG00000234274,ENSG00000234274,COX7BP2
ENSG00000249256.2,0.1726215593158132,0.8644589406075801,,0.0632556296787036,,0.1239165910660458,ENSG00000249256,ENSG00000249256,ATP5MGP3
ENSG00000210154.1,0.1710495557726923,0.8656807069006048,,0.0626422613321663,,0.0259952085329443,ENSG00000210154,ENSG00000210154,MT-TD
ENSG00000267162.1,0.1710035995057857,0.8657164294277713,,0.0626243404333676,,0.0976403749388708,ENSG00000267162,ENSG00000267162,SDHDP1
ENSG00000241468.7,-0.1682291453151829,0.8678735953992018,,0.0615435246141107,,-0.0864467070182487,ENSG00000241468,ENSG00000241468,ATP5MF
ENSG00000225999.1,0.1676473322665853,0.8683260945709653,,0.0613171475459111,,0.0651136199299712,ENSG00000225999,ENSG00000225999,NDUFA12P1
ENSG00000135390.17,-0.1665940815223861,0.869145366517117,,0.0609075807475718,,-0.0587026656986989,ENSG00000135390,ENSG00000135390,ATP5MC2
ENSG00000132286.11,-0.1664577838541489,0.869251396737966,,0.0608546028073683,,-0.0852050162390357,ENSG00000132286,ENSG00000132286,TIMM10B
ENSG00000230482.1,0.1657059153168844,0.8698363438078032,,0.0605624504469174,,0.080501302843715,ENSG00000230482,ENSG00000230482,ATP5MC2P3
ENSG00000135940.6,-0.162582045798521,0.8722674963279899,,0.0593503105213058,,-0.0824564618638333,ENSG00000135940,ENSG00000135940,COX5B
ENSG00000164182.10,-0.1585417474975423,0.8754137655298775,,0.057786628562906,,-0.0739136927223446,ENSG00000164182,ENSG00000164182,NDUFAF2
ENSG00000188512.6,-0.158412407869839,0.8755145201336566,,0.0577366468830688,,-0.086613720871246,ENSG00000188512,ENSG00000188512,CYCSP3
ENSG00000260318.1,-0.1567720908498881,0.8767925009528706,,0.0571031732857041,,-0.0526160549537537,ENSG00000260318,ENSG00000260318,COX6CP1
ENSG00000219806.1,0.1551473268695554,0.8780587020680133,,0.0564764486360349,,0.0999191252456499,ENSG00000219806,ENSG00000219806,ATP5PBP6
ENSG00000224162.1,-0.1523644782477904,0.8802281857887594,,0.0554047290058154,,-0.0793418805818935,ENSG00000224162,ENSG00000224162,UQCRHP3
ENSG00000217767.2,-0.1474407903792981,0.884068987473948,,0.0535138439119931,,-0.0291969744169948,ENSG00000217767,ENSG00000217767,NDUFAB1P1
ENSG00000073578.16,0.1440455224407422,0.8867192203336822,,0.0522138777601507,,0.0239370375212401,ENSG00000073578,ENSG00000073578,SDHA
ENSG00000087008.15,-0.13735678516001,0.8919441502138525,,0.0496623384639042,,-0.044337121540907,ENSG00000087008,ENSG00000087008,ACOX3
ENSG00000231549.1,-0.1361194128075463,0.8929112837888812,,0.0491916887877415,,-0.0815968256985833,ENSG00000231549,ENSG00000231549,ATP5MKP1
ENSG00000242510.1,0.1329072080846616,0.8954227407382244,,0.0479718801874259,,0.0724372433580816,ENSG00000242510,ENSG00000242510,NDUFB4P1
ENSG00000159199.13,-0.1327808993791545,0.8955215180133554,,0.047923974256953,,-0.0589641859574676,ENSG00000159199,ENSG00000159199,ATP5MC1
ENSG00000256826.1,0.1267441510480483,0.9002444248464688,,0.0456395595050377,,0.0777618655892303,ENSG00000256826,ENSG00000256826,ATP5MFP4
ENSG00000263935.1,0.120845576449887,0.9048628725986828,,0.0434172309450853,,0.0550014792403832,ENSG00000263935,ENSG00000263935,TOMM20P3
ENSG00000124399.4,-0.1194235617909763,0.9059767972605136,,0.0428829247853947,,-0.0683326257994629,ENSG00000124399,ENSG00000124399,NDUFB4P12
ENSG00000156467.9,-0.1130263459187041,0.9109904157865822,,0.0404861920642092,,-0.0151670655010286,ENSG00000156467,ENSG00000156467,UQCRB
ENSG00000119421.6,0.1122232320331538,0.9116201028091684,,0.0401861064372192,,0.0475400929288099,ENSG00000119421,ENSG00000119421,NDUFA8
ENSG00000223794.1,-0.1115913342504922,0.9121155882846294,,0.0399501220078949,,-0.0390998196889402,ENSG00000223794,ENSG00000223794,COX5BP8
ENSG00000172115.8,-0.111265564422114,0.9123710460916707,,0.0398285054231616,,-0.0463253544797308,ENSG00000172115,ENSG00000172115,CYCS
ENSG00000196860.7,0.1093878499868111,0.9138436743564636,,0.0391280900111541,,0.0543493890200368,ENSG00000196860,ENSG00000196860,TOMM20L
ENSG00000110955.8,0.1049238912218361,0.917345863770162,,0.037466892893394,,0.0336247037677865,ENSG00000110955,ENSG00000110955,ATP5F1B
ENSG00000101247.17,-0.0979125262948601,0.9228500423898082,,0.0348688634958783,,-0.0253058032908217,ENSG00000101247,ENSG00000101247,NDUFAF5
ENSG00000224550.1,0.0970540072063301,0.923524287915344,,0.0345516784923847,,0.0754778893110759,ENSG00000224550,ENSG00000224550,NDUFA4P1
ENSG00000173726.10,-0.0939350579809788,0.9259742715269256,,0.0334010801529634,,-0.0367802433958805,ENSG00000173726,ENSG00000173726,TOMM20
ENSG00000198840.2,-0.0900852048023199,0.9289994216362366,,0.0319845563833971,,-0.0167541762722893,ENSG00000198840,ENSG00000198840,MT-ND3
ENSG00000242728.1,0.0822917282210212,0.9351267072057116,,0.029129539382029,,0.0308525156731698,ENSG00000242728,ENSG00000242728,UQCRHP4
ENSG00000178449.8,0.0815723567611318,0.9356924946595992,,0.0288668540553018,,0.0506403600305912,ENSG00000178449,ENSG00000178449,COX14
ENSG00000213483.4,-0.0751830793285512,0.9407191623154126,,0.0265400093681941,,-0.0474028573950009,ENSG00000213483,ENSG00000213483,NDUFAF4P2
ENSG00000210049.1,-0.0741161661403569,0.9415587914294996,,0.0261525572232508,,-0.0248440207039526,ENSG00000210049,ENSG00000210049,MT-TF
ENSG00000160194.17,0.0714058056777674,0.9436920741283398,,0.0251696924843424,,0.0258901327470542,ENSG00000160194,ENSG00000160194,NDUFV3
ENSG00000229120.2,0.0646446397399385,0.9490155252732384,,0.0227266827409418,,0.0196234350123736,ENSG00000229120,ENSG00000229120,CYCSP4
ENSG00000173660.11,-0.0576685524658366,0.9545107384202898,,0.020219181350521,,-0.017563343385608,ENSG00000173660,ENSG00000173660,UQCRH
ENSG00000214549.2,0.0554753590105465,0.9562388535956016,,0.0194336141652663,,0.0399492322557198,ENSG00000214549,ENSG00000214549,SDHCP2
ENSG00000255035.2,-0.0549774828902313,0.9566311833134532,,0.0192554665330161,,-0.0421801856424009,ENSG00000255035,ENSG00000255035,SDHCP4
ENSG00000258981.1,-0.0513593598469241,0.9594826187314544,,0.0179628882108335,,-0.0365790672312619,ENSG00000258981,ENSG00000258981,COX5AP2
ENSG00000272662.1,0.0512897300484026,0.9595374993812138,,0.0179380480717069,,0.0190078721175936,ENSG00000272662,ENSG00000272662,TIMMDC1-DT
ENSG00000166260.10,-0.0466099444334123,0.9632264564561104,,0.0162715973745557,,-0.018326628960294,ENSG00000166260,ENSG00000166260,COX11
